Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2020/2021,A3,HRK Motta di Livenza,12,LUISETTO Michele,Middleblocker,1996,190,PD,ITA,-,-
2020/2021,A3,HRK Motta di Livenza,13,ARIENTI Alessandro,Middleblocker,1993,196,FC,ITA,-,-
2020/2021,A3,HRK Motta di Livenza,15,TONELLO Giacomo,Setter,2000,193,PD,ITA,-,-
2020/2021,A3,HRK Motta di Livenza,16,BATTISTA Leonardo,Libero,1995,180,BA,ITA,-,-
2020/2021,A3,HRK Motta di Livenza,18,NARDO Alberto,Spiker,2003,182,TV,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,1,STAMEGNA Sebastiano,Spiker,2001,192,LT,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,2,ZIBELLA Lorenzo Pasquale,Libero,1997,173,VT,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,3,MARSILI Sebastiano,Setter,1996,181,TV,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,4,PACE Domenico,Libero,2000,180,BA,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,5,MENICHETTI Federico,Middleblocker,1998,196,FI,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,6,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,7,GRADI Cesare,Spiker,1988,195,RM,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,8,BOSWINKEL Hidde,Spiker,1995,202,NED,NED,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,9,CATINELLI GUGLIELMINETTI Mario,Setter,2000,190,RM,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,10,SKUODIS Ridas,Spiker,1995,192,LTU,LTU,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,11,CIOFFI Massimiliano,Middleblocker,1992,195,MI,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,12,RAGONI Alessio,Spiker,2000,193,VT,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,13,CECCOBELLO Gabriele,Middleblocker,1992,198,TR,ITA,-,-
2020/2021,A3,Maury's Com Cavi Tuscania,18,ROSSATTI Federico,Spiker,1994,203,VR,ITA,from 01/04/2021,-
2020/2021,A3,Med Store Macerata,1,SNIPPE Jan Willem,Spiker,1986,200,NED,NED,-,-
2020/2021,A3,Med Store Macerata,2,PASQUALI Lorenzo,Middleblocker,2000,198,AP,ITA,-,-
2020/2021,A3,Med Store Macerata,3,CALONICO Lorenzo,Middleblocker,1981,202,AQ,ITA,-,-
2020/2021,A3,Med Store Macerata,5,PAHOR Mitja,Spiker,2000,186,GO,ITA,-,-
2020/2021,A3,Med Store Macerata,6,CORDANO Andrea,Setter,1999,182,GE,ITA,-,-
2020/2021,A3,Med Store Macerata,7,DENNIS Angel,Spiker,1977,193,CUB,CUB,from 08/01/2021,-
2020/2021,A3,Med Store Macerata,8,RISINA Daniele,Spiker,2001,186,MC,ITA,-,-
2020/2021,A3,Med Store Macerata,9,MARGUTTI Pietro,Spiker,1998,192,RA,ITA,-,-
2020/2021,A3,Med Store Macerata,10,FERRI Stefano,Spiker,2000,199,PU,ITA,-,-
2020/2021,A3,Med Store Macerata,11,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2020/2021,A3,Med Store Macerata,12,SANFILIPPO Gabriele,Middleblocker,2000,200,CT,ITA,-,-
2020/2021,A3,Med Store Macerata,14,PRINCI Ismael,Spiker,2000,200,GO,ITA,-,-
2020/2021,A3,Med Store Macerata,15,PIZZICHINI Matteo,Middleblocker,1996,202,AN,ITA,from 13/12/2020,coming from Ptolavolo Franco Tigano Ptomi
2020/2021,A3,Med Store Macerata,16,MEDEI Daniele,Middleblocker,1989,198,MC,ITA,-,-
2020/2021,A3,Med Store Macerata,17,GABBANELLI Simone,Libero,1991,180,AN,ITA,-,-
2020/2021,A3,Med Store Macerata,18,VALENTI Marco,Libero,1997,180,MC,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,1,CODATO Giulio,Middleblocker,-,198,TV,ITA,from 12/12/2020,-
2020/2021,A3,Mosca Bruno Bolzano,3,BRESSAN Tiziano,Middleblocker,1994,201,TN,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,5,SENONER Joy,Spiker,1997,187,BZ,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,6,MAROTTA Leonardo,Libero,2000,170,BZ,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,7,MACCABRUNI Filippo,Setter,1999,196,MI,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,8,GRASSI Tommaso,Setter,1994,194,MC,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,9,BRILLO Simone,Libero,1995,180,BZ,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,10,POLACCO Davide,Spiker,1998,191,-,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,11,ANASTASIOS Aspiotis,Spiker,1991,202,GRE,GRE,-,-
2020/2021,A3,Mosca Bruno Bolzano,13,RAFFAELE Michele,Libero,1999,186,BT,ITA,until 13/12/2020,-
2020/2021,A3,Mosca Bruno Bolzano,14,OSTUZZI Massimo,Spiker,1999,194,VI,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,15,DALMONTE Mirco,Spiker,1995,194,-,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,17,GALLO Marco,Spiker,1987,185,VR,ITA,-,-
2020/2021,A3,Mosca Bruno Bolzano,18,GASPERI Gianmarco,Middleblocker,1997,195,-,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,1,ALFIERI Manuel,Setter,1998,189,PE,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,2,SIMONELLI Gianluigi,Middleblocker,2000,194,-,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,4,CALITRI Gabriele,Libero,1996,186,FG,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,5,DI MEO Edoardo,Libero,2002,178,-,ITA,from 29/12/2020,-
2020/2021,A3,Normanna Aversa Academy,6,BONGIORNO Roberto,Spiker,1996,196,CH,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,7,DARMOIS Arthur,Spiker,1992,198,FRA,FRA,-,-
2020/2021,A3,Normanna Aversa Academy,8,FORTES Francesco,Middleblocker,1999,197,PA,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,9,SACRIPANTI Mauro,Spiker,1998,188,RM,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,10,DIANA Stefano,Middleblocker,1997,198,IS,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,11,MILLE Luciano,Spiker,1992,190,-,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,14,RICCO Renato,Setter,2001,181,-,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,15,CESTER Davide,Spiker,1997,196,TV,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,16,BONINA Giuseppe,Middleblocker,1995,187,ME,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,17,CONTE Manuel,Spiker,1996,191,-,ITA,-,-
2020/2021,A3,Normanna Aversa Academy,18,MIGNONE Luca,Libero,1997,170,BN,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,1,PIZZICHINI Matteo,Middleblocker,1996,202,AN,ITA,until 12/12/2020,transferred to Med Store Macerata
2020/2021,A3,Pallavolo Franco Tigano Palmi,2,AMATO Alberto,Spiker,1996,185,RC,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,3,PORCELLO Filippo,Middleblocker,1987,198,ME,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,4,MORELLI Raoul,Setter,2000,185,CZ,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,5,ZAPPOLI GUARIENTI Enrico,Spiker,1995,197,BRA,BRA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,6,LIMBERGER NETO Alberto,Spiker,1983,188,BRA,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,8,CONCOLINO Gianluca,Middleblocker,1991,196,RC,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,9,PARISI Leonardo,Setter,1985,193,TR,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,10,DI CARLO Andrea,Libero,1999,180,BA,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,11,BOSCAINI Giuseppe,Spiker,1986,188,CT,ITA,from 19/12/2020,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,12,CORMIO Elio Giuseppe,Spiker,1998,195,BA,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,14,LAGANÀ Domenico,Spiker,1995,187,RC,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,15,ROBERTS Ignacio,Setter,1997,182,ARG,ARG,from 08/01/2021,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,17,REMO Stefano,Middleblocker,1991,191,RC,ITA,-,-
2020/2021,A3,Pallavolo Franco Tigano Palmi,18,CARBONE Peppino,Libero,1996,187,RC,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,1,NASARI Andrea,Spiker,1996,192,TO,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,2,FELLONI Matteo,Middleblocker,1988,193,FE,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,3,CICCARELLI Matteo,Spiker,2001,195,MC,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,4,MARZOLA Marco,Setter,1985,197,FC,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,5,VANINI Andrea,Setter,1979,180,FE,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,6,MASOTTI Andrea,Spiker,2000,190,FE,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,7,GABRIELLI Lorenzo,Libero,2001,178,AN,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,8,ZANNI Michael,Setter,1998,193,MO,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,9,BRAGATTO Marco,Middleblocker,1997,196,FE,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,10,GRAZIANI Alessandro,Spiker,1991,193,GE,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,11,BENEDICENTI Alberto,Libero,2001,180,TO,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,12,ALBERGATI Daniele,Spiker,1993,200,BG,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,15,FERRARI Jacopo,Middleblocker,1998,199,RE,ITA,-,-
2020/2021,A3,Sa.Ma. Portomaggiore,17,QUARTA Augusto,Middleblocker,1993,200,BO,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,1,ZITO Giuseppe,Libero,1989,188,EN,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,2,REINA Federico,Middleblocker,1998,190,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,3,PUGLIATTI Marco,Setter,1998,185,ME,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,4,VITALE Damiano,Setter,1999,183,EN,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,5,VERMIGLIO Valerio,Setter,1976,189,ME,ITA,from 07/12/2020,-
2020/2021,A3,Sistemia LCT Aci Castello,6,SARACENO Andrea,Spiker,1996,186,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,7,FASANARO Fulvio,Middleblocker,1994,196,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,8,PRICOCO Francesco,Spiker,1993,185,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,9,AREZZO DI TRIFILETTI Franco,Spiker,1993,192,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,10,CHIESA Marco,Libero,1999,185,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,11,DI FRANCO Marco,Spiker,2002,200,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,12,ANDRIOLA Francesco,Middleblocker,2002,193,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,14,DAHL Ulrik,Spiker,2000,202,DEN,DEN,-,-
2020/2021,A3,Sistemia LCT Aci Castello,15,CASSANITI Andrea,Spiker,2003,188,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,16,NICOTRA Alberto,Spiker,2002,195,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,17,SCIUTO Federico,Middleblocker,1994,186,CT,ITA,-,-
2020/2021,A3,Sistemia LCT Aci Castello,18,CHIESA Andrea,Spiker,1998,195,CT,ITA,-,-
2020/2021,A3,SMI Roma,2,MORELLI Giulio,Setter,1990,198,AR,ITA,-,-
2020/2021,A3,SMI Roma,3,COGGIOLA Matteo,Middleblocker,1997,200,RM,ITA,-,-
2020/2021,A3,SMI Roma,5,DE FABRITIIS Giacomo,Spiker,1995,193,RM,ITA,-,-
2020/2021,A3,SMI Roma,6,FRANCHI DE' CAVALIERI Luca,Setter,2001,194,RM,ITA,-,-
2020/2021,A3,SMI Roma,7,ANTONUCCI Federico,Middleblocker,1991,200,RM,ITA,-,-
2020/2021,A3,SMI Roma,8,DE VITO Armando,Middleblocker,2000,202,RM,ITA,-,-
2020/2021,A3,SMI Roma,9,ROSSI Lorenzo,Spiker,1990,195,RM,ITA,-,-
2020/2021,A3,SMI Roma,10,TITTA Giacomo,Libero,1996,183,RM,ITA,-,-
2020/2021,A3,SMI Roma,11,CONSALVO Matteo,Middleblocker,1993,200,RM,ITA,-,-
2020/2021,A3,SMI Roma,12,TOZZI Nunzio,Spiker,1989,190,RM,ITA,-,-
2020/2021,A3,SMI Roma,13,MILONE Raimondo,Libero,2000,178,RM,ITA,-,-
2020/2021,A3,SMI Roma,14,SIDERI Francesco,Spiker,1994,198,CA,ITA,-,-
2020/2021,A3,SMI Roma,17,IANNACCONE Dario,Spiker,2001,198,RM,ITA,-,-
2020/2021,A3,SMI Roma,18,MANDOLINI Manuele,Spiker,1990,198,RM,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,1,PENZO Giovanni,Libero,2000,180,VI,ITA,from 18/11/2020,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,4,CORTESE Marco,Spiker,1999,195,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,5,PELLICORI Simone,Spiker,2001,191,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,6,ZIVOJINOVIC Viktor,Setter,1999,187,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,7,FLEMMA Denni,Spiker,1997,191,CB,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,8,FISCON Davide,Spiker,1998,184,PD,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,9,PRANOVI Michele,Spiker,1988,197,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,10,BATTOCCHIO Lorenzo,Libero,1998,182,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,11,NOVELLO Luca,Middleblocker,2002,195,VI,ITA,from 28/10/2020,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,12,DE FORTUNATO Andrea,Spiker,1999,194,PE,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,13,SCHIAVO Lorenzo,Setter,2001,193,-,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,14,CARLOTTO Marco,Libero,2001,178,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,15,BOSETTI Emiliano,Setter,1983,184,TN,ITA,from 21/11/2020,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,16,FRANCHETTI Fabio,Middleblocker,1991,203,TV,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,17,FRIZZARIN Alberto,Middleblocker,1991,199,VI,ITA,-,-
2020/2021,A3,Sol Lucernari Montecchio Maggiore,18,DETOGNI Federico,Middleblocker,2000,200,VR,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,1,BALDAZZI Alberto,Spiker,1998,199,FE,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,2,KATALAN Nicolò,Middleblocker,1998,200,TS,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,3,CALDERAN Luca,Setter,1989,190,PN,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,4,DAL COL Fabio,Middleblocker,2000,200,TV,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,5,PINARELLO Denis,Libero,1997,180,TV,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,6,DOLFO Ludovico,Spiker,1989,198,TV,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,7,VIVAN Matteo,Libero,2001,178,PN,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,8,PALUDET Andrea,Spiker,2000,188,PN,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,9,BRUNO Manuel,Spiker,1994,181,CS,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,10,BELLINI Alberto,Spiker,1987,201,VE,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,11,MENEGHEL Samuele,Middleblocker,2001,191,PN,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,12,DE GIOVANNI Antonio,Setter,2000,197,PN,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,13,BORTOLOZZO Matteo,Middleblocker,1989,200,PD,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,14,GAMBELLA Fabrizio,Spiker,2000,193,ARG,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,15,DELTCHEV Nedialko,Spiker,1982,187,BUL,ITA,-,-
2020/2021,A3,Tinet Prata di Pordenone,17,HUKEL Jakub,Spiker,1989,193,SVK,SVK,from 05/03/2021,-
2020/2021,A3,UniTrento,1,CAVASIN Alberto,Spiker,2001,196,VE,ITA,-,-
2020/2021,A3,UniTrento,2,BRISTOT Alessandro,Spiker,2005,194,BL,ITA,-,-
2020/2021,A3,UniTrento,3,PAROLARI Raul,Spiker,2003,193,TN,ITA,-,-
2020/2021,A3,UniTrento,6,POL Alberto,Spiker,2001,201,TV,ITA,-,-
2020/2021,A3,UniTrento,7,PIZZINI Filippo,Setter,1999,187,TN,ITA,-,-
2020/2021,A3,UniTrento,8,MAGALINI Alberto,Spiker,1996,196,VR,ITA,-,-
2020/2021,A3,UniTrento,9,SIMONI Francesco,Middleblocker,1999,198,TN,ITA,-,-
2020/2021,A3,UniTrento,10,BONATESTA Stefano,Spiker,2002,194,RA,ITA,-,-
2020/2021,A3,UniTrento,11,ACUTI Alessandro,Middleblocker,2000,198,BZ,ITA,-,-
2020/2021,A3,UniTrento,12,LAMBRINI Gabriele,Libero,1999,185,VI,ITA,-,-
2020/2021,A3,UniTrento,13,COSER Stefano,Middleblocker,2001,195,TN,ITA,-,-
2020/2021,A3,UniTrento,14,BONIZZATO Alessandro,Spiker,2001,192,VR,ITA,-,-
2020/2021,A3,UniTrento,15,DEPALMA Niccolò Antonio,Setter,2002,188,TN,ITA,-,-
2020/2021,A3,UniTrento,16,MARINO Andrea,Libero,2002,182,TN,ITA,-,-
2020/2021,A3,UniTrento,17,DELL'OSSO Stefano,Middleblocker,2003,202,BZ,ITA,-,-
2020/2021,A3,Videx Grottazzolina,1,PERINI Stefano,Spiker,1991,190,MC,ITA,-,-
2020/2021,A3,Videx Grottazzolina,2,ROMAGNOLI Giulio,Middleblocker,1998,197,AN,ITA,-,-
2020/2021,A3,Videx Grottazzolina,3,CUBITO Marco,Middleblocker,1992,202,ME,ITA,-,-
2020/2021,A3,Videx Grottazzolina,4,VECCHI Riccardo,Spiker,1996,185,FM,ITA,-,-
2020/2021,A3,Videx Grottazzolina,5,CALARCO Simone,Spiker,1995,198,RA,ITA,-,-
2020/2021,A3,Videx Grottazzolina,6,PISON Francesco,Setter,1988,188,FM,ITA,-,-
2020/2021,A3,Videx Grottazzolina,7,REYES LEON Hector Alexey,Spiker,2000,192,CUB,ITA,-,-
2020/2021,A3,Videx Grottazzolina,8,DI BONAVENTURA Leo,Spiker,2000,188,FM,ITA,-,-
2020/2021,A3,Videx Grottazzolina,9,VICIEDO PALACIOS Leonardo,Spiker,1997,190,CUB,ITA,from 22/01/2021,-
2020/2021,A3,Videx Grottazzolina,10,STARACE Simone,Spiker,1999,195,SA,ITA,-,-
2020/2021,A3,Videx Grottazzolina,11,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2020/2021,A3,Videx Grottazzolina,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2020/2021,A3,Videx Grottazzolina,18,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2020/2021,A3,Vigilar Fano,1,SILVESTRELLI Lorenzo,Spiker,1998,193,AN,ITA,-,-
2020/2021,A3,Vigilar Fano,3,ULISSE Marco,Spiker,2001,191,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,4,CECATO Nicola,Setter,1988,185,AN,ITA,-,-
2020/2021,A3,Vigilar Fano,5,TALLONE Alessio,Spiker,1999,199,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,6,LUCCONI Manuele,Spiker,1999,194,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,7,ROBERTI Federico,Spiker,2004,190,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,8,FERRO Andrea,Setter,2000,180,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,9,BARTOLUCCI Filippo,Middleblocker,2003,197,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,10,FERRARO Mario,Middleblocker,1987,199,PA,ITA,-,-
2020/2021,A3,Vigilar Fano,11,DURAZZI Andrea,Middleblocker,1993,195,AN,ITA,-,-
2020/2021,A3,Vigilar Fano,13,GORI Luca,Libero,2002,172,PU,ITA,-,-
2020/2021,A3,Vigilar Fano,15,COZZOLINO Salvatore,Spiker,2003,192,NA,ITA,from 19/09/2020,-
2020/2021,A3,Vigilar Fano,16,MAZZANTI Christian,Middleblocker,2000,195,AN,ITA,-,-
2020/2021,A3,Vigilar Fano,17,RUIZ Francisco,Spiker,1991,178,ESP,ESP,-,-
2020/2021,A3,Vigilar Fano,18,CESARINI Andrea,Libero,1987,180,RM,ITA,-,-
2020/2021,A3,ViViBanca Torino,1,MATTA Simone,Setter,2002,178,TO,ITA,-,-
2020/2021,A3,ViViBanca Torino,2,MARTINA Luca,Libero,1998,180,TO,ITA,-,-
2020/2021,A3,ViViBanca Torino,3,FILIPPI Luca,Setter,1997,200,CN,ITA,-,-
2020/2021,A3,ViViBanca Torino,5,ROMAGNANO Francesco,Spiker,2001,188,AL,ITA,-,-
2020/2021,A3,ViViBanca Torino,6,GENOVESIO Giacomo,Spiker,2000,198,CN,ITA,-,-
2020/2021,A3,ViViBanca Torino,7,OBERTO Simone,Spiker,2002,188,CN,ITA,-,-
2020/2021,A3,ViViBanca Torino,8,RICHERI Stefano,Spiker,1999,188,TO,ITA,-,-
2020/2021,A3,ViViBanca Torino,9,MAZZONE Paolo,Middleblocker,1996,200,TO,ITA,-,-
2020/2021,A3,ViViBanca Torino,11,VALENTE Federico,Libero,2001,178,TO,ITA,-,-
2020/2021,A3,ViViBanca Torino,12,GERBINO Fabio,Spiker,1996,197,TO,ITA,-,-
2020/2021,A3,ViViBanca Torino,13,GASPARINI Andrea,Spiker,1996,200,CO,ITA,-,-
2020/2021,A3,ViViBanca Torino,15,PIASSO Marco,Middleblocker,2001,198,AT,ITA,-,-
2020/2021,A3,ViViBanca Torino,18,MALETTO Gabriele,Middleblocker,1999,202,TO,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,1,MIGNANO Matteo,Setter,2002,197,PN,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,2,BOMBEN Mattia,Spiker,2001,188,TV,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,3,BASSANELLO Nicolò,Libero,1996,183,PD,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,5,BUSATO Lorenzo,Setter,1999,179,VE,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,6,ZONTA Attilio Rocco,Middleblocker,2003,185,VI,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,7,TASSAN Eugenio,Middleblocker,1983,194,PD,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,9,CHERIN Simone,Spiker,2001,192,VE,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,10,PALMISANO Pietro,Spiker,2001,192,VE,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,11,SCITA Elia,Spiker,2002,195,PR,ITA,from 25/09/2020,-
2020/2021,A3,Volley Team San Donà di Piave,12,ESPOSITO Gennaro,Middleblocker,1990,200,NA,ITA,from 11/12/2020,-
2020/2021,A3,Volley Team San Donà di Piave,12,LORENZON Federico,Middleblocker,2001,182,VE,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,15,DE SANTIS Danilo,Spiker,1993,202,VT,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,16,SANTI Sebastiano,Libero,1998,180,VE,ITA,-,-
2020/2021,A3,Volley Team San Donà di Piave,18,DIETRE Samuel,Spiker,2000,196,TN,ITA,-,-
